        time	        rfrp
5.165088E-04	0.000000E+00
1.023273E-03	0.000000E+00
1.501877E-03	0.000000E+00
2.008634E-03	0.000000E+00
2.515390E-03	0.000000E+00
3.022147E-03	0.000000E+00
3.500751E-03	0.000000E+00
4.007507E-03	0.000000E+00
4.514264E-03	0.000000E+00
5.021016E-03	0.000000E+00
5.500524E-03	0.000000E+00
6.003037E-03	0.000000E+00
6.501731E-03	2.497259E+00
7.000664E-03	3.180093E+00
7.502159E-03	3.325478E+00
8.001983E-03	3.173705E+00
8.508147E-03	0.000000E+00
9.005736E-03	0.000000E+00
9.502192E-03	0.000000E+00
1.000078E-02	1.379909E+00
1.050391E-02	1.665663E+00
1.100346E-02	1.049523E+00
1.150119E-02	9.332486E-01
1.200031E-02	0.000000E+00
1.250349E-02	1.111012E+00
1.300092E-02	9.722724E-01
1.350466E-02	1.510031E+00
1.400299E-02	1.814077E+00
1.450235E-02	1.897516E+00
1.500171E-02	2.042665E+00
1.550627E-02	2.113661E+00
1.600347E-02	1.917756E+00
1.650469E-02	4.340700E+00
1.700871E-02	0.000000E+00
1.750473E-02	0.000000E+00
1.800307E-02	0.000000E+00
1.850272E-02	0.000000E+00
1.900334E-02	0.000000E+00
1.950465E-02	0.000000E+00
2.000654E-02	0.000000E+00
2.050890E-02	0.000000E+00
2.101154E-02	0.000000E+00
2.151423E-02	0.000000E+00
2.201667E-02	0.000000E+00
2.251848E-02	0.000000E+00
2.301844E-02	0.000000E+00
2.351543E-02	0.000000E+00
2.400695E-02	0.000000E+00
2.451998E-02	0.000000E+00
2.501034E-02	0.000000E+00
2.550034E-02	0.000000E+00
2.600034E-02	0.000000E+00
2.650034E-02	0.000000E+00
2.700034E-02	0.000000E+00
2.750034E-02	0.000000E+00
2.800034E-02	0.000000E+00
2.850034E-02	0.000000E+00
2.900034E-02	0.000000E+00
2.950034E-02	0.000000E+00
3.000034E-02	0.000000E+00
