        time	        rfrp
5.207621E-04	0.000000E+00
1.028641E-03	0.000000E+00
1.536453E-03	0.000000E+00
2.005203E-03	0.000000E+00
2.513015E-03	0.000000E+00
3.020828E-03	0.000000E+00
3.528640E-03	0.000000E+00
4.036453E-03	0.000000E+00
4.505203E-03	0.000000E+00
5.013015E-03	0.000000E+00
5.520828E-03	0.000000E+00
6.028640E-03	0.000000E+00
6.536453E-03	0.000000E+00
7.005203E-03	0.000000E+00
7.513015E-03	0.000000E+00
8.020828E-03	0.000000E+00
8.528640E-03	0.000000E+00
9.036453E-03	0.000000E+00
9.502191E-03	0.000000E+00
1.000450E-02	0.000000E+00
1.050174E-02	0.000000E+00
1.100030E-02	0.000000E+00
1.150032E-02	9.598146E-01
1.200017E-02	1.913860E+00
1.250006E-02	1.888447E+00
1.300012E-02	2.025533E+00
1.350112E-02	1.810068E+00
1.400089E-02	1.228032E+00
1.450357E-02	0.000000E+00
1.500536E-02	0.000000E+00
1.550164E-02	0.000000E+00
1.600071E-02	0.000000E+00
1.650016E-02	0.000000E+00
1.700132E-02	9.095386E-01
1.750033E-02	7.216037E-01
1.800121E-02	4.499980E-01
1.850199E-02	0.000000E+00
1.900061E-02	0.000000E+00
1.950031E-02	0.000000E+00
2.000186E-02	0.000000E+00
2.050240E-02	0.000000E+00
2.100164E-02	0.000000E+00
2.150001E-02	0.000000E+00
2.200106E-02	9.269997E-01
2.250107E-02	1.463223E+00
2.300018E-02	1.974178E+00
2.350010E-02	1.085545E-01
2.400047E-02	6.633840E-01
2.450030E-02	1.019773E+00
2.500092E-02	1.515886E+00
2.550031E-02	7.516641E-01
2.600029E-02	2.326037E+00
2.650357E-02	0.000000E+00
2.701557E-02	0.000000E+00
2.751267E-02	0.000000E+00
2.801483E-02	0.000000E+00
2.850815E-02	0.000000E+00
2.902726E-02	0.000000E+00
2.952266E-02	0.000000E+00
3.002369E-02	0.000000E+00
3.052541E-02	0.000000E+00
3.102769E-02	0.000000E+00
3.153040E-02	0.000000E+00
3.203338E-02	0.000000E+00
3.253650E-02	0.000000E+00
3.300101E-02	0.000000E+00
3.350422E-02	0.000000E+00
3.400738E-02	0.000000E+00
3.451048E-02	0.000000E+00
3.501351E-02	0.000000E+00
3.551646E-02	0.000000E+00
3.601931E-02	0.000000E+00
3.652201E-02	0.000000E+00
3.702452E-02	0.000000E+00
3.752677E-02	0.000000E+00
3.802872E-02	0.000000E+00
3.853027E-02	0.000000E+00
3.903038E-02	0.000000E+00
3.952902E-02	0.000000E+00
4.002573E-02	0.000000E+00
4.052002E-02	0.000000E+00
4.101146E-02	0.000000E+00
4.150243E-02	0.000000E+00
4.203048E-02	0.000000E+00
4.252043E-02	0.000000E+00
4.300767E-02	0.000000E+00
4.352556E-02	0.000000E+00
4.400513E-02	0.000000E+00
4.452070E-02	0.000000E+00
4.503485E-02	0.000000E+00
4.551757E-02	0.000000E+00
4.600713E-02	0.000000E+00
4.650123E-02	0.000000E+00
